FDHI ID,Earthquake,Date,Magnitude,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Slip at gate (m),Normalized slip at gate,UTM zone,Cumulative displacement
57,ElmoreRanch,'1987-11-24',6.22,Strike-Slip,33.0817,-115.795,bend,breached,NaN,single,0,13.9700436576442,0,angle,1749.99899113632,8899.97956202332,0.196629551668148,5356.62054465983,0.057,0.456,11N,NaN
57,ElmoreRanch,'1987-11-24',6.22,Strike-Slip,33.0817,-115.795,bend,breached,NaN,single,0,6.82504043139119,0,angle,4609.99777728526,8899.97956202332,0.517978467833382,2536.51922282562,0.114,0.912,11N,NaN
57,ElmoreRanch,'1987-11-24',6.22,Strike-Slip,33.0817,-115.795,bend,breached,releasing,double,465.426223211875,17.5340385063398,132.447742113885,angle,6579.99682981598,8899.97956202332,0.739327184288509,1058.34440889058,0.049,0.392,11N,NaN
32,GalwayLake,'1975-06-01',5.2,Strike-Slip,34.512,-116.488,bend,breached,releasing,double,515.276012805889,21.4783969639424,253.416528218916,angle,5039.96277041398,6900.28452126802,0.730399269027217,829.53136932679,NaN,NaN,11N,0.1
32,GalwayLake,'1975-06-01',5.2,Strike-Slip,34.512,-116.488,bend,breached,releasing,double,254.03732629004,23.1030836210609,92.9993938345743,angle,5169.96050945948,6900.28452126802,0.749238744217669,864.467047879521,0.01,0.666666666666667,11N,0.1
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,14.2810832315452,0,angle,399.999999711916,48174.1492813072,0.00830320837377249,16770.1177954632,0.115434,0.0172894787214826,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,17.6228335005994,0,angle,3929.99996550061,48174.1492813072,0.0815790216149297,13524.4074281041,2.289273,0.342882831931361,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,5.45110914603891,0,angle,7159.99942305365,48174.1492813072,0.148627418021306,10637.8663983185,3.531727,0.528975161707865,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,9.76446893250854,0,angle,9399.99861800007,48174.1492813072,0.195125368236601,8527.33101853487,4.404241,0.659658601917818,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,8.35346619388879,0,angle,9879.99842871931,48174.1492813072,0.205089214363211,8092.31786704288,4.851806,0.726694012143405,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,12.4962328867662,0,angle,11949.9979025128,48174.1492813072,0.248058306805425,6241.34195675776,4.62593,0.692862746695672,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,11.6381090997888,0,angle,14939.9977966904,48174.1492813072,0.310124787247411,3817.29887437684,4.410261,0.660560265742197,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,5.8649706229297,0,angle,16939.9976601683,48174.1492813072,0.351640826312245,2632.08287159367,4.8,0.718934610800255,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,23.2703261683446,0,angle,18189.9974290235,48174.1492813072,0.377588347700864,2564.11424440695,5.456422,0.817252213944156,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,8.80633186514157,0,angle,22679.9945867495,48174.1492813072,0.470791802763603,6105.02663447194,4.913872,0.73599013621714,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,releasing,double,1080.35086215536,30.9363288437108,427.259121288947,angle,24709.9941049844,48174.1492813072,0.512930575290357,8115.72260306422,3.212475,0.481158221631364,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,18.5628983639507,0,angle,26919.9939396876,48174.1492813072,0.558805798157255,10332.3596935778,3.481738,0.521487907070512,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,17.9170316510898,0,angle,33349.9908423769,48174.1492813072,0.692279808567737,16656.6112010902,1.629153,0.244011349581056,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,27.8489763313639,0,angle,34089.9907874396,48174.1492813072,0.70764074292989,17064.459339083,3,0.449334131750159,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,6.38065417083591,0,angle,37169.990766036,48174.1492813072,0.771575447009688,20147.2502500416,0.01,0.0014977804391672,11N,3
2,HectorMine,'1999-10-16',7.13,Strike-Slip,34.5981,-116.2645,bend,breached,NaN,single,0,37.2747855731488,0,angle,42209.9907398339,48174.1492813072,0.876195872050666,24951.0710220808,0.3,0.0449334131750159,11N,3
15,Hualien,'2018-02-06',6.4,Strike-Slip,24.134,121.659,bend,breached,NaN,single,0,11.1563563223123,0,angle,3869.9293094193,7305.71812073165,0.529712376725499,15299.6152794643,0.92241,0.92296377826696,51N,NaN
15,Hualien,'2018-02-06',6.4,Strike-Slip,24.134,121.659,bend,breached,NaN,single,0,5.56117540831421,0,angle,5589.91900975351,7305.71812073165,0.765142990377748,13610.6466094387,0.9492,0.94976986191715,51N,NaN
15,Hualien,'2018-02-06',6.4,Strike-Slip,24.134,121.659,bend,breached,NaN,single,0,6.10106912992418,0,angle,889.968405974279,7305.71812073165,0.121818059671477,18212.0674156499,0.77077,0.771232739643786,51N,NaN
15,Hualien,'2018-02-06',6.4,Strike-Slip,24.134,121.659,bend,breached,NaN,single,0,12.2423476537682,0,angle,1889.95026326268,7305.71812073165,0.258694659721337,17234.5046385001,0.82735,0.827846708024815,51N,NaN
15,Hualien,'2018-02-06',6.4,Strike-Slip,24.134,121.659,bend,breached,NaN,single,0,32.9440049246247,0,angle,1869.95026326248,7305.71812073165,0.255957078053157,17272.0654273608,0.77572,0.776185711426856,51N,NaN
15,Hualien,'2018-02-06',6.4,Strike-Slip,24.134,121.659,bend,breached,releasing,double,330.020778273511,12.0823124326346,62.8999048025202,angle,3239.92944396344,7305.71812073165,0.443478572594993,15928.9498579768,0.85341,0.853922353412047,51N,NaN
28,Imperial1940,'1940-05-19',6.95,Strike-Slip,32.7601,-115.4162,bend,breached,NaN,single,0,8.16341098797834,0,angle,44489.9996677795,60614.751301348,0.733979744412315,5329.00840521398,NaN,NaN,11N,43
28,Imperial1940,'1940-05-19',6.95,Strike-Slip,32.7601,-115.4162,bend,breached,NaN,single,0,3.06555633045559,0,angle,40989.9997999221,60614.751301348,0.67623802655131,2095.3824358574,2.1,0.313432835820896,11N,43
28,Imperial1940,'1940-05-19',6.95,Strike-Slip,32.7601,-115.4162,bend,breached,releasing,double,552.928440138101,23.0884036775182,193.802099588529,angle,34979.9998630858,60614.751301348,0.57708724546574,4444.23249005106,3.7,0.552238805970149,11N,43
28,Imperial1940,'1940-05-19',6.95,Strike-Slip,32.7601,-115.4162,bend,breached,NaN,single,0,7.07889532318246,0,angle,30109.9999678332,60614.751301348,0.496743768165285,9243.73353156873,6.7,1,11N,43
28,Imperial1940,'1940-05-19',6.95,Strike-Slip,32.7601,-115.4162,bend,breached,restraining,double,2738.50416270005,9.15940889105671,489.484364477074,angle,26179.9999720915,60614.751301348,0.431908065446592,13161.4815810036,4.1,0.611940298507463,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,NaN,single,0,5.5057618509663,0,angle,28519.9837271926,32653.1156479598,0.873423045894688,36703.1454348985,0.297899,0.380447803509991,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,releasing,double,472.861543434165,41.6213514433649,251.022860793843,angle,26829.9911001211,32653.1156479598,0.821667107953216,35038.4304418772,0.275,0.351203414463451,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,NaN,single,0,20.4444424063226,0,angle,25639.9929768649,32653.1156479598,0.785223476169782,33865.481967454,0.194487,0.248379994431829,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,releasing,double,1140.96785042543,20.3654093653797,168.364285096871,angle,23419.9936791106,32653.1156479598,0.717236110991874,31623.7050926896,0.36,0.45975719711579,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,releasing,double,808.15544092596,13.1293406315595,186.126647849898,angle,19929.9951028499,32653.1156479598,0.610355082734504,28228.0133922383,NaN,NaN,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,NaN,single,0,8.7412015729734,0,angle,17389.996946909,32653.1156479598,0.532567768858393,25699.0578193753,NaN,NaN,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,NaN,single,0,2.17809062863179,0,angle,13929.9988844113,32653.1156479598,0.426605504803694,22247.3163274638,0.682956,0.872205378648365,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,NaN,single,0,2.95986037999323,0,angle,8979.99989418251,32653.1156479598,0.275012038391613,17355.6223895697,0.762,0.973152733895088,11N,43
7,Imperial1979,'1979-10-15',6.53,Strike-Slip,32.644,-115.307,bend,breached,NaN,single,0,0.568080682677616,0,angle,4989.9999543276,32653.1156479598,0.152818493895831,13385.7576544843,NaN,NaN,11N,43
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,11.0219711118869,0,angle,369.999999919962,121770.934867524,0.00303849190549855,33538.8211018406,NaN,NaN,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,22.7668669762447,0,angle,6489.99999745015,121770.934867524,0.0532967904410909,27413.5616636302,NaN,NaN,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,2.18031853028215,0,angle,12269.9999690793,121770.934867524,0.100762961066432,21657.0402011494,NaN,NaN,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,2.96072484605553,0,angle,18039.9999228545,121770.934867524,0.148147010142285,15850.4484872835,4.335032,0.83366,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,22.2239662999448,0,angle,28639.9998573229,121770.934867524,0.235195696645351,5895.92716909295,3.2,0.615384615384615,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,11.3294721250807,0,angle,29839.9998501373,121770.934867524,0.245050264930631,4817.06492237397,2.85,0.548076923076923,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,restraining,double,1296.95238785952,7.09466640287291,124.078247033072,angle,31749.9998409484,121770.934867524,0.260735452803164,3511.58703404779,2.25,0.432692307692308,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,3.420278273908,0,angle,38119.9997805094,121770.934867524,0.313046785934432,5178.98016720455,2.95,0.567307692307692,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,14.760653266107,0,angle,43159.9997358186,121770.934867524,0.354435972613439,9933.54889001588,NaN,NaN,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,15.0712184634194,0,angle,45169.9997285459,121770.934867524,0.370942374530399,11875.0442880434,3.309456,0.636433846153846,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,7.23428048071214,0,angle,46949.999719776,121770.934867524,0.385559984169075,13595.2146769619,2.4,0.461538461538462,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,restraining,double,422.681633568073,15.1308107712772,116.006254811167,angle,48829.9997009464,121770.934867524,0.40099880775383,15455.7436125933,NaN,NaN,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,7.08817026219038,0,angle,62379.9995887563,121770.934867524,0.512273307720108,28867.9529572094,5.2,1,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,2.87286114377745,0,angle,66009.9995506469,121770.934867524,0.542083376648623,32496.6135623413,4.5,0.865384615384615,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,releasing,double,1593.33595238703,4.32705814251385,84.8877176669984,angle,69809.9995172368,121770.934867524,0.573289509464504,36292.8874021065,2.865746,0.551105,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,2.3393618637436,0,angle,76119.9994287988,121770.934867524,0.625108113948626,42602.2201144268,2.807134,0.539833461538462,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,7.74567524322497,0,angle,84509.9993039615,121770.934867524,0.6940079699306,50915.5360362034,0.4,0.0769230769230769,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,releasing,double,352.77253368959,42.3024645004841,249.057573792387,angle,96119.9989035778,121770.934867524,0.78935091537359,62345.0706575076,1.570032,0.301929230769231,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,releasing,double,1277.04111610891,1.01454196766616,43.0400468235874,angle,101489.998634395,121770.934867524,0.833450106503715,67386.7522516744,NaN,NaN,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,7.57355396220047,0,angle,107109.998571996,121770.934867524,0.87960233440371,72840.4762917418,0.9,0.173076923076923,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,4.40603202108705,0,angle,111959.998438758,121770.934867524,0.91943121370104,77133.2955808115,1.662077,0.319630192307692,36N,85
5,Izmit_Kocaeli,'1999-08-17',7.51,Strike-Slip,40.748,29.99,bend,breached,NaN,single,0,9.22759002333805,0,angle,120489.998181223,121770.934867524,0.989480768233448,85564.2752297943,NaN,NaN,36N,85
61,IzuPeninsula,'1974-05-08',6.5,Strike-Slip,34.5719,138.753,bend,breached,NaN,single,0,7.27766768268679,0,angle,399.999706671988,5501.24642743068,0.0727107414562422,9265.19085895655,0.447214,0.572598828462597,54N,NaN
61,IzuPeninsula,'1974-05-08',6.5,Strike-Slip,34.5719,138.753,bend,breached,restraining,double,1186.08292490189,8.88806931061452,109.31743207946,angle,1449.997707732,5501.24642743068,0.263576214383331,8765.57807174764,NaN,NaN,54N,NaN
61,IzuPeninsula,'1974-05-08',6.5,Strike-Slip,34.5719,138.753,bend,breached,releasing,double,390.541657313408,9.7960977516943,95.6815726486768,angle,4269.9839272002,5501.24642743068,0.776184812574278,8198.46626773839,NaN,NaN,54N,NaN
9,Kobe,'1995-01-16',6.9,Strike-Slip,34.596,135.011,bend,breached,NaN,single,0,18.5464181732476,0,angle,7299.9926305133,10101.7645342178,0.722645296847494,7538.56755508206,1.456022,0.589526029853212,53N,NaN
9,Kobe,'1995-01-16',6.9,Strike-Slip,34.596,135.011,bend,breached,NaN,single,0,8.47445508038194,0,angle,6059.99523525893,10101.7645342178,0.599894722821133,6380.81969599964,1.615549,0.654116619119304,53N,NaN
9,Kobe,'1995-01-16',6.9,Strike-Slip,34.596,135.011,bend,breached,releasing,double,819.027629663134,27.6335598368125,384.008063191824,angle,2179.99719407626,10101.7645342178,0.21580360408243,3166.03250131722,1.523155,0.616707384916621,53N,NaN
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,releasing,double,1300.72642648749,19.0453308110508,474.159638266413,angle,13839.9770907577,31578.8204966148,0.438267701994802,10242.2832576689,0.825,0.375,52N,1.4
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,releasing,double,403.377402420469,25.8314827123624,194.142299073641,angle,17879.9741534417,31578.8204966148,0.566201456300701,14135.8142424064,NaN,NaN,52N,1.4
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,NaN,single,0,10.7908508801,0,angle,6959.99432653902,31578.8204966148,0.220400705823865,6341.01344235673,0.4,0.181818181818182,52N,1.4
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,releasing,double,607.819323870937,33.381494111488,340.985488863597,angle,10469.9811691808,31578.8204966148,0.331550735731347,7054.86787576031,NaN,NaN,52N,1.4
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,restraining,double,1027.68721421766,13.0063264367014,238.638680541841,angle,10069.9847687054,31578.8204966148,0.31888413216019,7483.73725518678,1.159741,0.527155,52N,1.4
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,NaN,single,0,7.28400120210258,0,angle,879.999988391654,31578.8204966148,0.027866778256838,9073.74157219178,0.6,0.272727272727273,52N,1.4
17,Kumamoto,'2016-04-15',7,Strike-Slip,32.791,130.754,bend,breached,releasing,double,428.136921978914,37.3740747416165,274.353183988541,angle,19689.9736791461,31578.8204966148,0.623518338224725,15914.9034369382,NaN,NaN,52N,1.4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,12.745787844208,0,angle,739.999998538691,84722.12096402,0.0087344366514733,61570.6401636649,0.406079,0.0728381066493994,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,2.1886591470002,0,angle,2859.99998442812,84722.12096402,0.0337574172115298,59628.856976825,0.964187,0.172945548861095,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,18.814547210207,0,angle,5569.99972138876,84722.12096402,0.0657443375827931,57164.6908281149,1.25981,0.225971239926172,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,16.2207125699353,0,angle,8109.99932625064,84722.12096402,0.0957246966196091,54760.0364931787,2.180754,0.391160322075518,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,32.083697088272,0,angle,11079.9992440165,84722.12096402,0.130780475251817,51762.1920461026,2.245649,0.402800492906841,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,404.127911067418,11.4524284643473,91.5449381024417,angle,13389.9989609569,84722.12096402,0.158046078268549,49473.2595920422,3.24086,0.581310794982682,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,1399.68473109291,15.0068752237985,375.912313035479,angle,16909.998003259,84722.12096402,0.199593657604964,46326.0224299195,3.93739,0.706246894668965,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,865.868010528504,12.7058207462844,155.934768671822,angle,21669.9975904528,84722.12096402,0.255777326439404,42526.3532549421,5.537474,0.993252844348701,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,1220.44352451537,18.1651820573246,398.739456270139,angle,24019.9965378372,84722.12096402,0.283515052084662,40148.4009954408,4.307261,0.772590397643805,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,6.5981937951391,0,angle,27429.9958466355,84722.12096402,0.323764272359099,37053.6712295832,5.006301,0.897976714277258,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,1745.78054461655,9.27869488766371,138.888296253649,angle,29979.9958178632,84722.12096402,0.353862668648193,34692.4822249319,1.163106,0.208625510978298,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,832.084495218664,17.4428457308144,327.659642750571,angle,34129.9957644924,84722.12096402,0.402846333119857,30383.7449487719,0.933587,0.167456848230253,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,35.6375564509255,0,angle,31709.9957982739,84722.12096402,0.374282364953311,33031.8137012887,0.960919,0.172359369983265,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,756.044920127797,25.2091343933571,295.914412634415,angle,28599.9958286604,84722.12096402,0.33757412471775,35939.4700063972,2.51245,0.45065640195943,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,667.814658288625,10.5109691682982,100.281330690288,angle,29859.9958179009,84722.12096402,0.35244627351317,34363.2987299473,3.231704,0.579668489656669,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,7.31480063950533,0,angle,34239.9957639532,84722.12096402,0.404144695321005,30958.868239871,1.05,0.188337766744573,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,1365.17971543648,14.6410709331868,342.880052288415,angle,34699.995743104,84722.12096402,0.409574209760877,29815.4693935997,4.819064,0.864392144342064,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,25.9869653360554,0,angle,41659.995100478,84722.12096402,0.49172512003294,23175.4536205731,3.850811,0.690717279900414,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,547.995915319009,15.0400470811997,123.165094650538,angle,49019.9947545893,84722.12096402,0.578597350925707,16030.2357332522,1.266017,0.227084585181585,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,329.711295944455,22.9790678484838,150.044846306976,angle,47489.9947808662,84722.12096402,0.56053831325864,17693.6551332307,0.04,0.00717477206645991,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,12.7660983797843,0,angle,51779.9947341829,84722.12096402,0.611174438800617,13225.2163221365,3,0.538107904984493,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,18.0623690939235,0,angle,59849.9947032855,84722.12096402,0.706427011296173,5153.88792450161,2.48696,0.446084278460079,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,15.1131068964456,0,angle,65829.9945810277,84722.12096402,0.777010700770635,885.131589293518,2.06989,0.371274723816118,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,5.86014599116264,0,angle,76929.9940113825,84722.12096402,0.90802724407777,11947.4389316925,0.21,0.0376675533489145,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,781.315318367539,21.0360888023689,264.097893334044,angle,81179.9939241572,84722.12096402,0.958191237429395,16213.6711977942,0.06,0.0107621580996899,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,14.9188949925713,0,angle,7509.99939129428,84722.12096402,0.0886427217099964,55334.0981194144,1.4598,0.261843306565455,11N,4
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,15.562381652468,0,angle,39599.9987266634,117824.691193508,0.336092531417092,42442.9535752696,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,5.4904741092094,0,angle,20159.9989137992,117824.691193508,0.171101648640773,61506.4410987372,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,10.5592261443806,0,angle,46849.9985759386,117824.691193508,0.397624624358191,35370.3471263911,5.60803,0.919349180327869,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,8.4511716325001,0,angle,14279.9993984996,117824.691193508,0.121197002545476,67117.1381025188,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,6.18117998740794,0,angle,25279.9988233977,117824.691193508,0.214556037171184,56477.0614005783,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,1145.51633721847,16.001292757707,258.992900973865,angle,59289.9984794747,117824.691193508,0.503205210036157,23200.5790442773,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,31.7474532912874,0,angle,114949.996964221,117824.691193508,0.975601937079838,32069.1477025647,3.08707,0.506077049180328,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,2146.74502744198,24.6353185732434,869.892492986428,angle,108789.997254895,117824.691193508,0.923320877423092,25946.0165092101,1.6,0.262295081967213,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,11.2464573679615,0,angle,40099.9987227006,117824.691193508,0.340336124088309,41949.6944444346,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,releasing,double,1262.78653796108,10.3930248561106,218.567437433941,angle,49499.9985269205,117824.691193508,0.420115665277871,32787.13435882,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,741.159514809628,33.4977959914697,390.585263019733,angle,109259.997224926,117824.691193508,0.927309854311295,26409.9926787176,2.154066,0.353125573770492,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,46.644391031371,0,angle,110869.997143891,117824.691193508,0.940974222133154,28017.7037276233,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,30.5287590657477,0,angle,112669.997015167,117824.691193508,0.956251154778111,29776.37893567,2.816026,0.461643606557377,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,12.3504206632197,0,angle,115569.996961813,117824.691193508,0.980863992013415,32721.8682360834,2.692582,0.441406885245902,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,42.279098383029,0,angle,112789.997005175,117824.691193508,0.957269616942472,29894.5720462706,2.154066,0.353125573770492,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,releasing,double,111.140072268528,28.1338951938088,50.0177811894491,angle,66439.998433707,117824.691193508,0.563888585327075,16356.1129759483,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,12.2219260149511,0,angle,71729.9982827945,117824.691193508,0.608785794863568,11580.946004922,NaN,NaN,51N,200
